address,zipcode,type,status,other_status,price,zestimate,festimate,rent_zestimate,beds,baths,area,year,price_reduction,price_increase,days_on_zillow,extra_info,extra_info_type,zpid,id,link
"2848 S West View St, Los Angeles, CA 90016",90016,SINGLE_FAMILY,FOR_SALE,House for sale,1399000.0,1374311,,7172,4,5.0,2976,,,,-1,129 days on Zillow,DAYS_ON,20588832,20588832,https://www.zillow.com/homedetails/2848-S-West-View-St-Los-Angeles-CA-90016/20588832_zpid/
"5021 S Gramercy Pl, Los Angeles, CA 90062",90062,SINGLE_FAMILY,FOR_SALE,House for sale,895000.0,887952,,4119,5,3.0,2272,,,,-1,129 days on Zillow,DAYS_ON,20569079,20569079,https://www.zillow.com/homedetails/5021-S-Gramercy-Pl-Los-Angeles-CA-90062/20569079_zpid/
"2137 N Beverly Glen Blvd, Los Angeles, CA 90077",90077,SINGLE_FAMILY,FOR_SALE,House for sale,1790000.0,1751574,,6999,3,3.0,1975,,,,-1,129 days on Zillow,DAYS_ON,20531787,20531787,https://www.zillow.com/homedetails/2137-N-Beverly-Glen-Blvd-Los-Angeles-CA-90077/20531787_zpid/
"1821 Veteran Ave, Los Angeles, CA 90025",90025,SINGLE_FAMILY,FOR_SALE,House for sale,1495000.0,1457625,,5994,3,4.0,1701,,,,-1,129 days on Zillow,DAYS_ON,325799166,325799166,https://www.zillow.com/homedetails/1821-Veteran-Ave-Los-Angeles-CA-90025/325799166_zpid/
"7865 Jamieson Ave, Reseda, CA 91335",91335,SINGLE_FAMILY,FOR_SALE,House for sale,775000.0,783244,,3595,4,2.0,1562,,,-8000,-1,129 days on Zillow,DAYS_ON,19902895,19902895,https://www.zillow.com/homedetails/7865-Jamieson-Ave-Reseda-CA-91335/19902895_zpid/
"21018 Lull St, Canoga Park, CA 91304",91304,SINGLE_FAMILY,FOR_SALE,House for sale,782000.0,792300,,3595,3,2.0,1500,,"$18,000 (Nov 5)",-18000,-1,"$18,000 (Nov 5)",PRICE_REDUCTION,19910163,19910163,https://www.zillow.com/homedetails/21018-Lull-St-Canoga-Park-CA-91304/19910163_zpid/
"2856 El Roble Dr, Los Angeles, CA 90041",90041,SINGLE_FAMILY,FOR_SALE,House for sale,1649000.0,1636622,,5600,4,4.0,2897,,,,-1,Video Walkthrough,VIDEO_WALKTHROUGH,20850207,20850207,https://www.zillow.com/homedetails/2856-El-Roble-Dr-Los-Angeles-CA-90041/20850207_zpid/
"17643 Chase St, Northridge, CA 91325",91325,SINGLE_FAMILY,FOR_SALE,House for sale,1999000.0,1999006,,4496,4,2.0,2313,,,,-1,129 days on Zillow,DAYS_ON,20184520,20184520,https://www.zillow.com/homedetails/17643-Chase-St-Northridge-CA-91325/20184520_zpid/
"1952 N Van Ness Ave, Los Angeles, CA 90068",90068,SINGLE_FAMILY,FOR_SALE,House for sale,1580000.0,1574195,,6948,5,6.0,2186,,,,-1,129 days on Zillow,DAYS_ON,20808340,20808340,https://www.zillow.com/homedetails/1952-N-Van-Ness-Ave-Los-Angeles-CA-90068/20808340_zpid/
"12446 Valley Vista Way, Sylmar, CA 91342",91342,SINGLE_FAMILY,FOR_SALE,House for sale,999999.0,879200,,4894,5,3.0,2780,,,,-1,Video Walkthrough,VIDEO_WALKTHROUGH,55822011,55822011,https://www.zillow.com/homedetails/12446-Valley-Vista-Way-Sylmar-CA-91342/55822011_zpid/
"13412 Burbank Blvd APT 1, Van Nuys, CA 91401",91401,TOWNHOUSE,FOR_SALE,Townhouse for sale,619900.0,625187,,2949,2,3.0,1350,,,30000,-1,129 days on Zillow,DAYS_ON,20015061,20015061,https://www.zillow.com/homedetails/13412-Burbank-Blvd-APT-1-Van-Nuys-CA-91401/20015061_zpid/
"732 W 117th St, Los Angeles, CA 90044",90044,SINGLE_FAMILY,FOR_SALE,House for sale,575000.0,649000,,3113,3,2.0,1835,,,,-1,129 days on Zillow,DAYS_ON,20977612,20977612,https://www.zillow.com/homedetails/732-W-117th-St-Los-Angeles-CA-90044/20977612_zpid/
"14337 Fox St, San Fernando, CA 91340",91340,SINGLE_FAMILY,FOR_SALE,House for sale,675000.0,700819,,4058,3,3.0,2059,,,,-1,129 days on Zillow,DAYS_ON,20112604,20112604,https://www.zillow.com/homedetails/14337-Fox-St-San-Fernando-CA-91340/20112604_zpid/
"12209 Culver Blvd, Los Angeles, CA 90066",90066,SINGLE_FAMILY,FOR_SALE,House for sale,1595000.0,1576596,,9632,4,3.0,2679,,,-30000,-1,129 days on Zillow,DAYS_ON,20447211,20447211,https://www.zillow.com/homedetails/12209-Culver-Blvd-Los-Angeles-CA-90066/20447211_zpid/
"691 Mildred Ave APT 1, Venice, CA 90291",90291,TOWNHOUSE,FOR_SALE,Townhouse for sale,1900000.0,1900015,,10851,3,3.0,2360,,,100000,-1,129 days on Zillow,DAYS_ON,20444461,20444461,https://www.zillow.com/homedetails/691-Mildred-Ave-APT-1-Venice-CA-90291/20444461_zpid/
"3623 Arlington Ave, Los Angeles, CA 90018",90018,SINGLE_FAMILY,FOR_SALE,House for sale,899000.0,884617,,4048,3,2.0,1923,,"$26,000 (Nov 6)",-26000,-1,"$26,000 (Nov 6)",PRICE_REDUCTION,20584058,20584058,https://www.zillow.com/homedetails/3623-Arlington-Ave-Los-Angeles-CA-90018/20584058_zpid/
"2082 S Harvard Blvd, Los Angeles, CA 90018",90018,SINGLE_FAMILY,FOR_SALE,House for sale,1999000.0,1951530,,10139,7,5.0,5228,,,,-1,129 days on Zillow,DAYS_ON,20603463,20603463,https://www.zillow.com/homedetails/2082-S-Harvard-Blvd-Los-Angeles-CA-90018/20603463_zpid/
"107 S Rampart Blvd, Los Angeles, CA 90057",90057,SINGLE_FAMILY,FOR_SALE,House for sale,1099999.0,1069334,,5351,5,2.0,2248,,,-100000,-1,129 days on Zillow,DAYS_ON,20626974,20626974,https://www.zillow.com/homedetails/107-S-Rampart-Blvd-Los-Angeles-CA-90057/20626974_zpid/
"1829 N Kenmore Ave, Los Angeles, CA 90027",90027,SINGLE_FAMILY,FOR_SALE,House for sale,1475000.0,,,5890,3,4.0,1938,,"$20,000 (Dec 1)",-20000,-1,"$20,000 (Dec 1)",PRICE_REDUCTION,20810216,20810216,https://www.zillow.com/homedetails/1829-N-Kenmore-Ave-Los-Angeles-CA-90027/20810216_zpid/
"1359 Douglas St, Los Angeles, CA 90026",90026,SINGLE_FAMILY,FOR_SALE,House for sale,1425000.0,,,4850,3,4.0,1879,,,,-1,129 days on Zillow,DAYS_ON,2076824109,2076824109,https://www.zillow.com/homedetails/1359-Douglas-St-Los-Angeles-CA-90026/2076824109_zpid/
"8968 Wonderland Ave, Los Angeles, CA 90046",90046,SINGLE_FAMILY,FOR_SALE,House for sale,1995000.0,1979800,,10782,3,4.0,2517,,"$150,000 (Nov 3)",-150000,-1,"$150,000 (Nov 3)",PRICE_REDUCTION,20800111,20800111,https://www.zillow.com/homedetails/8968-Wonderland-Ave-Los-Angeles-CA-90046/20800111_zpid/
"2982 W 15th St, Los Angeles, CA 90006",90006,SINGLE_FAMILY,FOR_SALE,House for sale,1150000.0,,,6851,5,5.0,2492,,,51000,-1,129 days on Zillow,DAYS_ON,20603172,20603172,https://www.zillow.com/homedetails/2982-W-15th-St-Los-Angeles-CA-90006/20603172_zpid/
"1645 Golden Gate Ave, Los Angeles, CA 90026",90026,SINGLE_FAMILY,FOR_SALE,House for sale,1720000.0,1720003,,5999,4,2.0,2562,,,,-1,129 days on Zillow,DAYS_ON,20746423,20746423,https://www.zillow.com/homedetails/1645-Golden-Gate-Ave-Los-Angeles-CA-90026/20746423_zpid/
"867 Serrano Pl, Los Angeles, CA 90029",90029,SINGLE_FAMILY,FOR_SALE,House for sale,1500000.0,1470912,,4632,5,4.0,4442,,,,-1,129 days on Zillow,DAYS_ON,20789909,20789909,https://www.zillow.com/homedetails/867-Serrano-Pl-Los-Angeles-CA-90029/20789909_zpid/
"3081 Hollyridge Dr, Los Angeles, CA 90068",90068,SINGLE_FAMILY,FOR_SALE,House for sale,1999000.0,1976110,,7058,2,3.0,2222,,,-81000,-1,129 days on Zillow,DAYS_ON,20806781,20806781,https://www.zillow.com/homedetails/3081-Hollyridge-Dr-Los-Angeles-CA-90068/20806781_zpid/
"25603 President Ave, Harbor City, CA 90710",90710,SINGLE_FAMILY,FOR_SALE,House for sale,840000.0,668100,,3198,4,2.0,1154,,"$20,000 (Dec 9)",-20000,-1,"$20,000 (Dec 9)",PRICE_REDUCTION,21290743,21290743,https://www.zillow.com/homedetails/25603-President-Ave-Harbor-City-CA-90710/21290743_zpid/
"10118 Wall St, Los Angeles, CA 90003",90003,SINGLE_FAMILY,FOR_SALE,House for sale,500000.0,514000,,2849,3,2.0,1008,,"$5,000 (Dec 22)",-5000,-1,"$5,000 (Dec 22)",PRICE_REDUCTION,20966120,20966120,https://www.zillow.com/homedetails/10118-Wall-St-Los-Angeles-CA-90003/20966120_zpid/
"12007 Saticoy St, North Hollywood, CA 91605",91605,SINGLE_FAMILY,FOR_SALE,House for sale,975000.0,840600,,3757,4,3.0,1745,,,,-1,131 days on Zillow,DAYS_ON,20002725,20002725,https://www.zillow.com/homedetails/12007-Saticoy-St-North-Hollywood-CA-91605/20002725_zpid/
"10369 Bandera St, Los Angeles, CA 90002",90002,SINGLE_FAMILY,FOR_SALE,House for sale,560500.0,564200,,2999,4,2.0,1350,,,,-1,132 days on Zillow,DAYS_ON,20967129,20967129,https://www.zillow.com/homedetails/10369-Bandera-St-Los-Angeles-CA-90002/20967129_zpid/
"13075 Gladstone Ave, Sylmar, CA 91342",91342,SINGLE_FAMILY,FOR_SALE,House for sale,1700000.0,1487600,,8000,6,5.0,4413,,,,-1,137 days on Zillow,DAYS_ON,20074996,20074996,https://www.zillow.com/homedetails/13075-Gladstone-Ave-Sylmar-CA-91342/20074996_zpid/
"7531 Chimineas Ave, Reseda, CA 91335",91335,SINGLE_FAMILY,FOR_SALE,House for sale,1190000.0,1191700,,7794,4,4.0,3429,,,,-1,137 days on Zillow,DAYS_ON,19915539,19915539,https://www.zillow.com/homedetails/7531-Chimineas-Ave-Reseda-CA-91335/19915539_zpid/
"1545 W 215th St, Torrance, CA 90501",90501,SINGLE_FAMILY,FOR_SALE,House for sale,825000.0,825900,,3200,3,2.0,1178,,,,-1,141 days on Zillow,DAYS_ON,21267568,21267568,https://www.zillow.com/homedetails/1545-W-215th-St-Torrance-CA-90501/21267568_zpid/
"402 E 93rd St, Los Angeles, CA 90003",90003,SINGLE_FAMILY,FOR_SALE,House for sale,575000.0,575493,,2329,2,2.0,908,,"$4,550 (Oct 8)",-4550,-1,"$4,550 (Oct 8)",PRICE_REDUCTION,20960073,20960073,https://www.zillow.com/homedetails/402-E-93rd-St-Los-Angeles-CA-90003/20960073_zpid/
"17963 Emelita St, Encino, CA 91316",91316,SINGLE_FAMILY,FOR_SALE,House for sale,949000.0,916000,,3850,3,2.0,1568,,,,-1,143 days on Zillow,DAYS_ON,19936536,19936536,https://www.zillow.com/homedetails/17963-Emelita-St-Encino-CA-91316/19936536_zpid/
"2355 S Dunsmuir Ave, Los Angeles, CA 90016",90016,SINGLE_FAMILY,FOR_SALE,House for sale,899000.0,892200,,4500,4,2.0,1690,,,-209500,-1,145 days on Zillow,DAYS_ON,20597243,20597243,https://www.zillow.com/homedetails/2355-S-Dunsmuir-Ave-Los-Angeles-CA-90016/20597243_zpid/
"425 Culver Blvd, Playa Del Rey, CA 90293",90293,SINGLE_FAMILY,FOR_SALE,House for sale,1799990.0,1755868,,10442,4,3.0,3302,,,-100000,-1,146 days on Zillow,DAYS_ON,20386088,20386088,https://www.zillow.com/homedetails/425-Culver-Blvd-Playa-Del-Rey-CA-90293/20386088_zpid/
"2414 S Burnside Ave, Los Angeles, CA 90016",90016,SINGLE_FAMILY,FOR_SALE,House for sale,999000.0,1074400,,5828,4,4.0,1770,,,-191000,-1,148 days on Zillow,DAYS_ON,20597230,20597230,https://www.zillow.com/homedetails/2414-S-Burnside-Ave-Los-Angeles-CA-90016/20597230_zpid/
"1946 W 42nd Pl, Los Angeles, CA 90062",90062,SINGLE_FAMILY,FOR_SALE,House for sale,1399999.0,1378100,,4156,4,3.0,1845,,,,-1,149 days on Zillow,DAYS_ON,20574317,20574317,https://www.zillow.com/homedetails/1946-W-42nd-Pl-Los-Angeles-CA-90062/20574317_zpid/
"808 E 111th Dr, Los Angeles, CA 90059",90059,SINGLE_FAMILY,FOR_SALE,House for sale,619995.0,621300,,3128,5,3.0,1525,,,,-1,149 days on Zillow,DAYS_ON,20970702,20970702,https://www.zillow.com/homedetails/808-E-111th-Dr-Los-Angeles-CA-90059/20970702_zpid/
"14659 Moorpark St, Sherman Oaks, CA 91403",91403,SINGLE_FAMILY,FOR_SALE,New construction,1349900.0,1335300,,4787,3,4.0,1722,,,,-1,150 days on Zillow,DAYS_ON,2069599044,2069599044,https://www.zillow.com/homedetails/14659-Moorpark-St-Sherman-Oaks-CA-91403/2069599044_zpid/
"4436 Cedros Ave, Sherman Oaks, CA 91403",91403,SINGLE_FAMILY,FOR_SALE,New construction,1374900.0,1356100,,4787,3,4.0,1763,,,,-1,150 days on Zillow,DAYS_ON,2117931822,2117931822,https://www.zillow.com/homedetails/4436-Cedros-Ave-Sherman-Oaks-CA-91403/2117931822_zpid/
"14653 Moorpark St, Sherman Oaks, CA 91403",91403,SINGLE_FAMILY,FOR_SALE,House for sale,1754900.0,1735700,,5147,4,4.0,2026,,,,-1,Video Walkthrough,VIDEO_WALKTHROUGH,2069558016,2069558016,https://www.zillow.com/homedetails/14653-Moorpark-St-Sherman-Oaks-CA-91403/2069558016_zpid/
"7308 Pacific View Dr, Los Angeles, CA 90068",90068,SINGLE_FAMILY,FOR_SALE,House for sale,1799000.0,1800600,,10949,3,3.0,3422,,"$196,000 (Dec 9)",-196000,-1,3D Tour,3D_HOME,20045494,20045494,https://www.zillow.com/homedetails/7308-Pacific-View-Dr-Los-Angeles-CA-90068/20045494_zpid/
"7701 Baird Ave, Reseda, CA 91335",91335,SINGLE_FAMILY,FOR_SALE,House for sale,795000.0,796200,,3699,4,3.0,1979,,"$19,500 (Oct 8)",-19500,-1,"$19,500 (Oct 8)",PRICE_REDUCTION,19904501,19904501,https://www.zillow.com/homedetails/7701-Baird-Ave-Reseda-CA-91335/19904501_zpid/
"11202 S Main St, Los Angeles, CA 90061",90061,SINGLE_FAMILY,FOR_SALE,House for sale,930000.0,924800,,5419,7,5.0,3378,,,103000,-1,151 days on Zillow,DAYS_ON,20971446,20971446,https://www.zillow.com/homedetails/11202-S-Main-St-Los-Angeles-CA-90061/20971446_zpid/
"1415 S Kenmore Ave, Los Angeles, CA 90006",90006,SINGLE_FAMILY,FOR_SALE,House for sale,850000.0,841000,,5000,4,2.0,2296,,,,-1,151 days on Zillow,DAYS_ON,20603601,20603601,https://www.zillow.com/homedetails/1415-S-Kenmore-Ave-Los-Angeles-CA-90006/20603601_zpid/
"1121 E 113th St, Los Angeles, CA 90059",90059,SINGLE_FAMILY,FOR_SALE,House for sale,1075000.0,1075400,,2995,8,4.0,3248,,,100000,-1,152 days on Zillow,DAYS_ON,20970862,20970862,https://www.zillow.com/homedetails/1121-E-113th-St-Los-Angeles-CA-90059/20970862_zpid/
"1535 W Gage Ave, Los Angeles, CA 90047",90047,SINGLE_FAMILY,FOR_SALE,House for sale,695000.0,695004,,3128,4,2.0,1650,,,,-1,152 days on Zillow,DAYS_ON,20927643,20927643,https://www.zillow.com/homedetails/1535-W-Gage-Ave-Los-Angeles-CA-90047/20927643_zpid/
"2082 E 110th St, Los Angeles, CA 90059",90059,SINGLE_FAMILY,FOR_SALE,House for sale,535000.0,538400,,3028,4,2.0,1620,,,,-1,153 days on Zillow,DAYS_ON,20968158,20968158,https://www.zillow.com/homedetails/2082-E-110th-St-Los-Angeles-CA-90059/20968158_zpid/
"10449 Ilex Ave, Pacoima, CA 91331",91331,SINGLE_FAMILY,FOR_SALE,House for sale,800000.0,700400,,3149,6,3.0,2006,,,,-1,153 days on Zillow,DAYS_ON,20116363,20116363,https://www.zillow.com/homedetails/10449-Ilex-Ave-Pacoima-CA-91331/20116363_zpid/
"376 S Westmoreland Ave, Los Angeles, CA 90020",90020,SINGLE_FAMILY,FOR_SALE,House for sale,1495000.0,1476100,,5936,3,3.0,2388,,,,-1,155 days on Zillow,DAYS_ON,20773549,20773549,https://www.zillow.com/homedetails/376-S-Westmoreland-Ave-Los-Angeles-CA-90020/20773549_zpid/
"8940 Kramerwood Pl, Los Angeles, CA 90034",90034,SINGLE_FAMILY,FOR_SALE,House for sale,1350000.0,,,5799,4,2.0,2198,,,,-1,156 days on Zillow,DAYS_ON,20495592,20495592,https://www.zillow.com/homedetails/8940-Kramerwood-Pl-Los-Angeles-CA-90034/20495592_zpid/
"2075 Benedict Canyon Dr, Beverly Hills, CA 90210",90210,SINGLE_FAMILY,FOR_SALE,House for sale,1775000.0,1775010,,7409,3,2.0,1920,,"$20,000 (Nov 21)",-20000,-1,"$20,000 (Nov 21)",PRICE_REDUCTION,20532795,20532795,https://www.zillow.com/homedetails/2075-Benedict-Canyon-Dr-Beverly-Hills-CA-90210/20532795_zpid/
"1661 W 58th St, Los Angeles, CA 90062",90062,SINGLE_FAMILY,FOR_SALE,House for sale,559000.0,632100,,2962,3,2.0,1012,,,,-1,160 days on Zillow,DAYS_ON,20562814,20562814,https://www.zillow.com/homedetails/1661-W-58th-St-Los-Angeles-CA-90062/20562814_zpid/
"7759 Skyhill Dr, Los Angeles, CA 90068",90068,SINGLE_FAMILY,FOR_SALE,House for sale,2000000.0,2140500,,11674,4,3.0,2864,,,,-1,160 days on Zillow,DAYS_ON,20030837,20030837,https://www.zillow.com/homedetails/7759-Skyhill-Dr-Los-Angeles-CA-90068/20030837_zpid/
"102 S Manhattan Pl APT 106, Los Angeles, CA 90004",90004,TOWNHOUSE,FOR_SALE,Townhouse for sale,699000.0,695200,,3499,3,3.0,1413,,,-50000,-1,3D Tour,3D_HOME,20780327,20780327,https://www.zillow.com/homedetails/102-S-Manhattan-Pl-APT-106-Los-Angeles-CA-90004/20780327_zpid/
"4042 Ingraham St, Los Angeles, CA 90005",90005,SINGLE_FAMILY,FOR_SALE,House for sale,1888888.0,1856836,,5680,4,4.0,2170,,,,-1,163 days on Zillow,DAYS_ON,20611714,20611714,https://www.zillow.com/homedetails/4042-Ingraham-St-Los-Angeles-CA-90005/20611714_zpid/
"9611 Hickory St, Los Angeles, CA 90002",90002,SINGLE_FAMILY,FOR_SALE,House for sale,549000.0,552700,,2831,3,2.0,1216,,,,-1,163 days on Zillow,DAYS_ON,20955604,20955604,https://www.zillow.com/homedetails/9611-Hickory-St-Los-Angeles-CA-90002/20955604_zpid/
"6919 Amigo Ave, Reseda, CA 91335",91335,SINGLE_FAMILY,FOR_SALE,House for sale,725000.0,740504,,3449,3,2.0,1696,,,-14000,-1,163 days on Zillow,DAYS_ON,19919970,19919970,https://www.zillow.com/homedetails/6919-Amigo-Ave-Reseda-CA-91335/19919970_zpid/
"9440 Wentworth St, Sunland, CA 91040",91040,SINGLE_FAMILY,FOR_SALE,House for sale,1200000.0,1205200,,5858,4,3.0,3450,,"$50,000 (Dec 1)",-50000,-1,"$50,000 (Dec 1)",PRICE_REDUCTION,20091106,20091106,https://www.zillow.com/homedetails/9440-Wentworth-St-Sunland-CA-91040/20091106_zpid/
"8151 Aldea Ave, Van Nuys, CA 91406",91406,SINGLE_FAMILY,FOR_SALE,House for sale,798800.0,825200,,3534,4,2.0,1536,,,,-1,168 days on Zillow,DAYS_ON,19954449,19954449,https://www.zillow.com/homedetails/8151-Aldea-Ave-Van-Nuys-CA-91406/19954449_zpid/
"4434 Mont Eagle Pl, Los Angeles, CA 90041",90041,SINGLE_FAMILY,FOR_SALE,House for sale,1199000.0,1067800,,3999,2,2.0,1466,,,4500,-1,170 days on Zillow,DAYS_ON,20765463,20765463,https://www.zillow.com/homedetails/4434-Mont-Eagle-Pl-Los-Angeles-CA-90041/20765463_zpid/
"14548 Morrison St, Sherman Oaks, CA 91403",91403,SINGLE_FAMILY,FOR_SALE,House for sale,1795000.0,1794100,,14352,5,6.0,3645,,,146000,-1,172 days on Zillow,DAYS_ON,19982334,19982334,https://www.zillow.com/homedetails/14548-Morrison-St-Sherman-Oaks-CA-91403/19982334_zpid/
"21218 Lemarsh St, Chatsworth, CA 91311",91311,SINGLE_FAMILY,FOR_SALE,House for sale,814995.0,832300,,3428,3,2.0,1538,,,,-1,172 days on Zillow,DAYS_ON,67087903,67087903,https://www.zillow.com/homedetails/21218-Lemarsh-St-Chatsworth-CA-91311/67087903_zpid/
"152 N Benton Way, Los Angeles, CA 90026",90026,SINGLE_FAMILY,FOR_SALE,House for sale,1012000.0,1012001,,5999,5,4.0,2278,,"$13,000 (Dec 22)",-13000,-1,"$13,000 (Dec 22)",PRICE_REDUCTION,20627461,20627461,https://www.zillow.com/homedetails/152-N-Benton-Way-Los-Angeles-CA-90026/20627461_zpid/
"3954 Sequoia St, Los Angeles, CA 90039",90039,SINGLE_FAMILY,FOR_SALE,House for sale,1260000.0,1333800,,4418,4,3.0,1516,,"$65,000 (Oct 23)",-65000,-1,"$65,000 (Oct 23)",PRICE_REDUCTION,20812309,20812309,https://www.zillow.com/homedetails/3954-Sequoia-St-Los-Angeles-CA-90039/20812309_zpid/
"19135 Cantara St, Reseda, CA 91335",91335,SINGLE_FAMILY,FOR_SALE,House for sale,975000.0,867800,,4499,4,2.0,2161,,,,-1,176 days on Zillow,DAYS_ON,19904780,19904780,https://www.zillow.com/homedetails/19135-Cantara-St-Reseda-CA-91335/19904780_zpid/
"11478 Eldridge Ave, Sylmar, CA 91342",91342,SINGLE_FAMILY,FOR_SALE,House for sale,1200000.0,1219900,,3899,4,3.0,2125,,,,-1,183 days on Zillow,DAYS_ON,89148962,89148962,https://www.zillow.com/homedetails/11478-Eldridge-Ave-Sylmar-CA-91342/89148962_zpid/
"1856 Preston Ave, Los Angeles, CA 90026",90026,SINGLE_FAMILY,FOR_SALE,House for sale,995000.0,1040100,,5170,3,2.0,1644,,,-5000,-1,187 days on Zillow,DAYS_ON,20742664,20742664,https://www.zillow.com/homedetails/1856-Preston-Ave-Los-Angeles-CA-90026/20742664_zpid/
"22209 Dolorosa St, Woodland Hills, CA 91367",91367,SINGLE_FAMILY,FOR_SALE,House for sale,1695000.0,1523800,,7123,4,3.0,2228,,,,-1,192 days on Zillow,DAYS_ON,19929090,19929090,https://www.zillow.com/homedetails/22209-Dolorosa-St-Woodland-Hills-CA-91367/19929090_zpid/
"1444 W 37th St, Los Angeles, CA 90018",90018,SINGLE_FAMILY,FOR_SALE,House for sale,1399500.0,1366100,,4495,5,2.0,2787,,,,-1,194 days on Zillow,DAYS_ON,20583707,20583707,https://www.zillow.com/homedetails/1444-W-37th-St-Los-Angeles-CA-90018/20583707_zpid/
"1630 Bridgeport Dr, Los Angeles, CA 90065",90065,SINGLE_FAMILY,FOR_SALE,House for sale,1690000.0,1679300,,6583,3,4.0,2750,,,,-1,195 days on Zillow,DAYS_ON,95703135,95703135,https://www.zillow.com/homedetails/1630-Bridgeport-Dr-Los-Angeles-CA-90065/95703135_zpid/
"321 E Gage Ave, Los Angeles, CA 90003",90003,SINGLE_FAMILY,FOR_SALE,House for sale,600000.0,612100,,3099,4,2.0,1456,,,,-1,198 days on Zillow,DAYS_ON,20930495,20930495,https://www.zillow.com/homedetails/321-E-Gage-Ave-Los-Angeles-CA-90003/20930495_zpid/
"14943 Aztec St, Sylmar, CA 91342",91342,SINGLE_FAMILY,FOR_SALE,House for sale,765000.0,774900,,3684,3,3.0,1624,,,-34500,-1,201 days on Zillow,DAYS_ON,20111387,20111387,https://www.zillow.com/homedetails/14943-Aztec-St-Sylmar-CA-91342/20111387_zpid/
"11820 Stewarton Dr, Porter Ranch, CA 91326",91326,SINGLE_FAMILY,FOR_SALE,House for sale,1785000.0,1738500,,6499,4,4.0,3992,,,,-1,201 days on Zillow,DAYS_ON,20235878,20235878,https://www.zillow.com/homedetails/11820-Stewarton-Dr-Porter-Ranch-CA-91326/20235878_zpid/
"4622 Norelle St, Los Angeles, CA 90032",90032,SINGLE_FAMILY,FOR_SALE,House for sale,875000.0,795300,,3798,3,6.0,1157,,,,-1,202 days on Zillow,DAYS_ON,20641012,20641012,https://www.zillow.com/homedetails/4622-Norelle-St-Los-Angeles-CA-90032/20641012_zpid/
"14265 Terra Bella St UNIT 45, Panorama City, CA 91402",91402,TOWNHOUSE,FOR_SALE,Townhouse for sale,520000.0,498700,,3184,3,3.0,1450,,,25000,-1,205 days on Zillow,DAYS_ON,20128585,20128585,https://www.zillow.com/homedetails/14265-Terra-Bella-St-UNIT-45-Panorama-City-CA-91402/20128585_zpid/
"3252 Cattaraugus Ave, Los Angeles, CA 90034",90034,SINGLE_FAMILY,FOR_SALE,House for sale,1750000.0,1715300,,7086,6,4.0,2331,,,-100000,-1,210 days on Zillow,DAYS_ON,20495897,20495897,https://www.zillow.com/homedetails/3252-Cattaraugus-Ave-Los-Angeles-CA-90034/20495897_zpid/
"4401 W 58th Pl, Los Angeles, CA 90043",90043,SINGLE_FAMILY,FOR_SALE,Foreclosure,1060000.0,1051200,,3650,2,2.0,1429,,,,-1,3D Tour,3D_HOME,20335277,20335277,https://www.zillow.com/homedetails/4401-W-58th-Pl-Los-Angeles-CA-90043/20335277_zpid/
"10406 Avalon Blvd, Los Angeles, CA 90003",90003,SINGLE_FAMILY,FOR_SALE,House for sale,630000.0,631100,,2400,6,2.0,2160,,,,-1,216 days on Zillow,DAYS_ON,20959404,20959404,https://www.zillow.com/homedetails/10406-Avalon-Blvd-Los-Angeles-CA-90003/20959404_zpid/
"2304 W Paseo Del Mar, San Pedro, CA 90732",90732,SINGLE_FAMILY,FOR_SALE,House for sale,1500000.0,1456500,,4923,3,2.0,2098,,,,-1,216 days on Zillow,DAYS_ON,21354075,21354075,https://www.zillow.com/homedetails/2304-W-Paseo-Del-Mar-San-Pedro-CA-90732/21354075_zpid/
"22548 Victory Blvd, Woodland Hills, CA 91367",91367,SINGLE_FAMILY,FOR_SALE,House for sale,1100000.0,1176400,,4900,4,3.0,2136,,,,-1,222 days on Zillow,DAYS_ON,19877638,19877638,https://www.zillow.com/homedetails/22548-Victory-Blvd-Woodland-Hills-CA-91367/19877638_zpid/
"8812 Laurel Canyon Blvd, Sun Valley, CA 91352",91352,SINGLE_FAMILY,FOR_SALE,House for sale,825000.0,673300,,2570,4,2.0,1740,,,76000,-1,226 days on Zillow,DAYS_ON,20122722,20122722,https://www.zillow.com/homedetails/8812-Laurel-Canyon-Blvd-Sun-Valley-CA-91352/20122722_zpid/
